archivo,tipo_doc,ruta,tiempo_parseo,tiempo_obtencion_header,tiempo_llm,tiempo_total
PMC1064100_table_4.pdf,image,data/pub/pdf_converted/PMC1064100_table_4.pdf,0.5814385414123535,0.7967009544372559,2.398932933807373,3.7770724296569824
PMC1064094_table_1.pdf,image,data/pub/pdf_converted/PMC1064094_table_1.pdf,0.3174879550933838,0.5881485939025879,4.867009878158569,5.772646427154541
PMC1064084_table_0.pdf,image,data/pub/pdf_converted/PMC1064084_table_0.pdf,0.2698025703430176,0.1826157569885254,2.0727241039276123,2.5251424312591553
PMC1064097_table_0.pdf,image,data/pub/pdf_converted/PMC1064097_table_0.pdf,0.3398158550262451,0.2049083709716797,2.654953718185425,3.1996779441833496
PMC1064101_table_1.pdf,image,data/pub/pdf_converted/PMC1064101_table_1.pdf,0.8440001010894775,0.40404343605041504,6.382896423339844,7.630939960479736
PMC1064081_table_0.pdf,image,data/pub/pdf_converted/PMC1064081_table_0.pdf,0.46520352363586426,0.6425721645355225,3.9653830528259277,5.0731587409973145
PMC1064078_table_5.pdf,image,data/pub/pdf_converted/PMC1064078_table_5.pdf,1.1626064777374268,1.0425031185150146,4.733473300933838,6.938582897186279
PMC1064082_table_1.pdf,image,data/pub/pdf_converted/PMC1064082_table_1.pdf,0.5945377349853516,0.6848316192626953,3.01766037940979,4.297029733657837
PMC1064076_table_3.pdf,image,data/pub/pdf_converted/PMC1064076_table_3.pdf,2.312605857849121,1.3030450344085693,9.777841567993164,13.393492460250854
PMC1064098_table_0.pdf,image,data/pub/pdf_converted/PMC1064098_table_0.pdf,0.6200530529022217,0.9482946395874023,13.457338094711304,15.025685787200928
PMC1064078_table_0.pdf,image,data/pub/pdf_converted/PMC1064078_table_0.pdf,0.6745572090148926,0.43104028701782227,3.490345001220703,4.595942497253418
PMC1064078_table_3.pdf,image,data/pub/pdf_converted/PMC1064078_table_3.pdf,1.1995160579681396,0.8518097400665283,14.10909652709961,16.160422325134277
PMC1064074_table_0.pdf,image,data/pub/pdf_converted/PMC1064074_table_0.pdf,0.4729146957397461,0.4713134765625,12.341648578643799,13.285876750946045
PMC1064094_table_0.pdf,image,data/pub/pdf_converted/PMC1064094_table_0.pdf,0.4606783390045166,0.3135972023010254,7.842975616455078,8.61725115776062
PMC1064076_table_1.pdf,image,data/pub/pdf_converted/PMC1064076_table_1.pdf,0.8678758144378662,0.42108607292175293,3.414588451385498,4.703550338745117
PMC1064078_table_4.pdf,image,data/pub/pdf_converted/PMC1064078_table_4.pdf,0.6749401092529297,1.2865300178527832,11.690757274627686,13.652227401733398
PMC1064100_table_2.pdf,image,data/pub/pdf_converted/PMC1064100_table_2.pdf,0.6975612640380859,0.6810636520385742,2.7261569499969482,4.104781866073608
PMC1064078_table_6.pdf,image,data/pub/pdf_converted/PMC1064078_table_6.pdf,1.2126705646514893,7.891554832458496,5.65850043296814,14.762725830078125
PMC1064095_table_1.pdf,image,data/pub/pdf_converted/PMC1064095_table_1.pdf,0.6254589557647705,4.404860258102417,4.437401294708252,9.46772050857544
PMC1064097_table_2.pdf,image,data/pub/pdf_converted/PMC1064097_table_2.pdf,0.4751756191253662,2.0201828479766846,5.2250165939331055,7.720375061035156
PMC1064076_table_2.pdf,image,data/pub/pdf_converted/PMC1064076_table_2.pdf,0.7146809101104736,0.876582145690918,7.136073350906372,8.727336406707764
PMC1064095_table_3.pdf,image,data/pub/pdf_converted/PMC1064095_table_3.pdf,0.6160392761230469,1.1980395317077637,6.4731810092926025,8.287259817123413
PMC1064080_table_0.pdf,image,data/pub/pdf_converted/PMC1064080_table_0.pdf,0.40018415451049805,1.2268896102905273,3.8466408252716064,5.473714590072632
PMC1064094_table_2.pdf,image,data/pub/pdf_converted/PMC1064094_table_2.pdf,0.44318056106567383,0.5519247055053711,18.696576595306396,19.69168186187744
PMC1064081_table_1.pdf,image,data/pub/pdf_converted/PMC1064081_table_1.pdf,0.6759834289550781,1.4143216609954834,2.8361940383911133,4.926499128341675
PMC1064095_table_2.pdf,image,data/pub/pdf_converted/PMC1064095_table_2.pdf,0.6235435009002686,3.6066348552703857,8.710740566253662,12.940918922424316
PMC1064101_table_2.pdf,image,data/pub/pdf_converted/PMC1064101_table_2.pdf,0.5705413818359375,0.28415346145629883,6.269216537475586,7.123911380767822
PMC1064082_table_0.pdf,image,data/pub/pdf_converted/PMC1064082_table_0.pdf,0.20405268669128418,0.35140299797058105,4.581073760986328,5.136529445648193
PMC1064098_table_3.pdf,image,data/pub/pdf_converted/PMC1064098_table_3.pdf,0.40462493896484375,0.7541637420654297,16.150650024414062,17.309438705444336
PMC1064078_table_2.pdf,image,data/pub/pdf_converted/PMC1064078_table_2.pdf,0.7631900310516357,0.3797585964202881,27.127649784088135,28.27059841156006
PMC1064098_table_2.pdf,image,data/pub/pdf_converted/PMC1064098_table_2.pdf,0.39181041717529297,0.46091294288635254,14.602315664291382,15.455039024353027
PMC1064081_table_2.pdf,image,data/pub/pdf_converted/PMC1064081_table_2.pdf,1.4159011840820312,21.83213448524475,10.679077863693237,33.92711353302002
PMC1064100_table_1.pdf,image,data/pub/pdf_converted/PMC1064100_table_1.pdf,1.1263675689697266,8.385157346725464,7.811030864715576,17.322555780410767
PMC1064095_table_0.pdf,image,data/pub/pdf_converted/PMC1064095_table_0.pdf,0.8422410488128662,8.676913738250732,19.44958782196045,28.968742609024048
PMC1064100_table_0.pdf,image,data/pub/pdf_converted/PMC1064100_table_0.pdf,0.8966341018676758,0.542248010635376,11.443508863449097,12.882390975952148
b99d24932fc54f02af918136.pdf,image,data/docile/pdfs_ocr/b99d24932fc54f02af918136.pdf,1.4886353015899658,7.779909610748291,25.14983105659485,34.418375968933105
ffcc5e0860f54314858dae44.pdf,image,data/docile/pdfs_ocr/ffcc5e0860f54314858dae44.pdf,1.785797119140625,0.742504358291626,62.626957178115845,65.1552586555481
fea9d968aa154d67950e01ad.pdf,image,data/docile/pdfs_ocr/fea9d968aa154d67950e01ad.pdf,4.106815576553345,28.646408796310425,8.217237949371338,40.97046232223511
b713bb6153ef414092a52286.pdf,image,data/docile/pdfs_ocr/b713bb6153ef414092a52286.pdf,1.09999680519104,1.8004233837127686,1.113593578338623,4.014013767242432
ba159563d02447239789076a.pdf,image,data/docile/pdfs_ocr/ba159563d02447239789076a.pdf,1.6084935665130615,1.8090109825134277,17.301775217056274,20.719279766082764
f6f01752d75a483f9100377e.pdf,image,data/docile/pdfs_ocr/f6f01752d75a483f9100377e.pdf,0.8109867572784424,0.9812641143798828,7.499852418899536,9.292103290557861
f655d4e5fe2e473b8d1e052c.pdf,image,data/docile/pdfs_ocr/f655d4e5fe2e473b8d1e052c.pdf,2.9919373989105225,0.624936580657959,70.1189534664154,73.73582744598389
bef23e6e98b54727993b342d.pdf,image,data/docile/pdfs_ocr/bef23e6e98b54727993b342d.pdf,0.8496830463409424,0.757758378982544,12.40823483467102,14.015676259994507
ff6209106924474682ddf79e.pdf,image,data/docile/pdfs_ocr/ff6209106924474682ddf79e.pdf,0.8929100036621094,0.6409547328948975,10.983587980270386,12.517452716827393
f8298cb9762648d79ad12a72.pdf,image,data/docile/pdfs_ocr/f8298cb9762648d79ad12a72.pdf,1.4543488025665283,0.4324042797088623,13.118701219558716,15.005454301834106
ff7e1ef87a69477297591923.pdf,image,data/docile/pdfs_ocr/ff7e1ef87a69477297591923.pdf,1.1261928081512451,0.7937202453613281,14.020641803741455,15.940554857254028
b7b65c5e640d4462a2803ca7.pdf,image,data/docile/pdfs_ocr/b7b65c5e640d4462a2803ca7.pdf,4.814723968505859,6.650095224380493,26.697251319885254,38.162070512771606
fe4c40a8c4144b5baaea1a77.pdf,image,data/docile/pdfs_ocr/fe4c40a8c4144b5baaea1a77.pdf,2.5865719318389893,0.6206345558166504,21.975767374038696,25.182973861694336
f87bf0ba2fbd464a9158b22d.pdf,image,data/docile/pdfs_ocr/f87bf0ba2fbd464a9158b22d.pdf,1.0962073802947998,0.7817978858947754,1.0531136989593506,2.931118965148926
b960f8aca90248d994b27d1d.pdf,image,data/docile/pdfs_ocr/b960f8aca90248d994b27d1d.pdf,2.1439599990844727,18.377767086029053,12.591993570327759,33.113720655441284
fb8b5127d5524e61affe04aa.pdf,image,data/docile/pdfs_ocr/fb8b5127d5524e61affe04aa.pdf,1.0512051582336426,0.5936815738677979,11.332837343215942,12.977724075317383
fb830fa358e347f182c3aab5.pdf,image,data/docile/pdfs_ocr/fb830fa358e347f182c3aab5.pdf,2.1755073070526123,0.7176041603088379,47.88321042060852,50.77632188796997
b6a51fed333341f1b51586fb.pdf,image,data/docile/pdfs_ocr/b6a51fed333341f1b51586fb.pdf,0.12489843368530273,1.6074120998382568,5.515129089355469,7.247439622879028
baf237c69ad04aa2ae0eee78.pdf,image,data/docile/pdfs_ocr/baf237c69ad04aa2ae0eee78.pdf,0.998358964920044,0.2413179874420166,5.074456453323364,6.314133405685425
bd7fd897c085464085898311.pdf,image,data/docile/pdfs_ocr/bd7fd897c085464085898311.pdf,1.2544612884521484,1.387303113937378,10.805191993713379,13.446956396102905
bcc089ccb3b148238023fa50.pdf,image,data/docile/pdfs_ocr/bcc089ccb3b148238023fa50.pdf,0.15628361701965332,0.5065021514892578,10.933250904083252,11.596036672592163
