archivo,tipo_doc,ruta,tiempo_parseo,tiempo_obtencion_header,tiempo_llm,tiempo_total
f8ba22268e614b9998ec6b4c.pdf,pdf,data/docile/pdfs/f8ba22268e614b9998ec6b4c.pdf,0.0,0.0,0.0,0.0
be004afd90b94427b60643d0.pdf,pdf,data/docile/pdfs/be004afd90b94427b60643d0.pdf,0.0,0.0,0.0,0.0
fa69104eca4d46f4895e3b37.pdf,pdf,data/docile/pdfs/fa69104eca4d46f4895e3b37.pdf,0.0,0.0,0.0,0.0
fa29ed21c9044f66a5da45a1.pdf,pdf,data/docile/pdfs/fa29ed21c9044f66a5da45a1.pdf,0.0,0.0,0.0,0.0
b974d3e15133400b9c3220cc.pdf,pdf,data/docile/pdfs/b974d3e15133400b9c3220cc.pdf,0.0,0.0,0.0,0.0
bc1939c73dc140e1956c06e5.pdf,pdf,data/docile/pdfs/bc1939c73dc140e1956c06e5.pdf,0.0,0.0,0.0,0.0
baa3bde8677b423a96fa8190.pdf,pdf,data/docile/pdfs/baa3bde8677b423a96fa8190.pdf,0.0,0.0,0.0,0.0
fde46c7ef5cf4eff9c685feb.pdf,pdf,data/docile/pdfs/fde46c7ef5cf4eff9c685feb.pdf,0.0,0.0,0.0,0.0
b7e5afa0001b48f9b6556e57.pdf,pdf,data/docile/pdfs/b7e5afa0001b48f9b6556e57.pdf,0.0,0.0,0.0,0.0
b8344a405a60475c953236e1.pdf,pdf,data/docile/pdfs/b8344a405a60475c953236e1.pdf,0.0,0.0,0.0,0.0
b90a7981fcbb4a049f3ef7a0.pdf,pdf,data/docile/pdfs/b90a7981fcbb4a049f3ef7a0.pdf,0.0,0.0,0.0,0.0
fe2111eeabac4236a055773f.pdf,pdf,data/docile/pdfs/fe2111eeabac4236a055773f.pdf,0.0,0.0,0.0,0.0
b717f1bb1adc4855b756baa8.pdf,pdf,data/docile/pdfs/b717f1bb1adc4855b756baa8.pdf,0.0,0.0,0.0,0.0
fc9d1c026ecd4b08a8c847a2.pdf,pdf,data/docile/pdfs/fc9d1c026ecd4b08a8c847a2.pdf,0.0,0.0,0.0,0.0
fea1763962464e14be44ac49.pdf,pdf,data/docile/pdfs/fea1763962464e14be44ac49.pdf,0.0,0.0,0.0,0.0
b6a51fed333341f1b51586fb.pdf,pdf,data/docile/pdfs_ocr/b6a51fed333341f1b51586fb.pdf,0.8033320903778076,2.060903310775757,6.079610586166382,8.943845987319946
b7173fcb9d1344a083d376a1.pdf,pdf,data/docile/pdfs/b7173fcb9d1344a083d376a1.pdf,0.0,0.0,0.0,0.0
bcf49f1dd25e48c58d9fab5b.pdf,pdf,data/docile/pdfs/bcf49f1dd25e48c58d9fab5b.pdf,0.0,0.0,0.0,0.0
fda08119b1b64510acd21d61.pdf,pdf,data/docile/pdfs/fda08119b1b64510acd21d61.pdf,0.0,0.0,0.0,0.0
b7173fcb9d1344a083d376a1.pdf,pdf,data/docile/pdfs/b7173fcb9d1344a083d376a1.pdf,0.0,0.0,0.0,0.0
bcf49f1dd25e48c58d9fab5b.pdf,pdf,data/docile/pdfs/bcf49f1dd25e48c58d9fab5b.pdf,0.0,0.0,0.0,0.0
fda08119b1b64510acd21d61.pdf,pdf,data/docile/pdfs/fda08119b1b64510acd21d61.pdf,0.0,0.0,0.0,0.0
b7173fcb9d1344a083d376a1.pdf,pdf,data/docile/pdfs/b7173fcb9d1344a083d376a1.pdf,2.6237261295318604,1.0214767456054688,15.582378625869751,19.22758150100708
bcf49f1dd25e48c58d9fab5b.pdf,pdf,data/docile/pdfs/bcf49f1dd25e48c58d9fab5b.pdf,2.0417356491088867,1.608081579208374,34.25287580490112,37.902693033218384
fda08119b1b64510acd21d61.pdf,pdf,data/docile/pdfs/fda08119b1b64510acd21d61.pdf,3.4886388778686523,0.44611334800720215,48.36305594444275,52.2978081703186
badf18cc92494d959ea3ec97.pdf,pdf,data/docile/pdfs/badf18cc92494d959ea3ec97.pdf,4.387084245681763,1.6289052963256836,7.261722087860107,13.277711629867554
be3e4b99d8b142c980016345.pdf,pdf,data/docile/pdfs/be3e4b99d8b142c980016345.pdf,0.44623303413391113,0.3020057678222656,16.44848394393921,17.196722745895386
